"","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0036022",1.39613096524905e-09,4.00373022447147e-08,"protein_coding","CG8329"
"FBgn0036023",0.000192199375102476,0.00170201690788683,"protein_coding","CG18179"
"FBgn0036024",4.01837180168972e-21,3.53939623425617e-19,"protein_coding","CG18180"
"FBgn0036030",0.0216208478760889,0.0810987316720979,"protein_coding","Prps"
"FBgn0036032",0.0062673676329504,0.0312260513631595,"protein_coding","CG16711"
"FBgn0036040",0.0155619396252737,0.0635950846741195,"protein_coding","CG6749"
"FBgn0036043",1.47374695035929e-05,0.00018310470611202,"protein_coding","Ae2"
"FBgn0036053",0.0260125477994578,0.0932801832212471,"protein_coding","iPLA2-VIA"
"FBgn0036058",0.023493355641342,0.0861964575108705,"protein_coding","CG6707"
"FBgn0036091",0.000290186457381104,0.00241781199498699,"protein_coding","CG18628"
"FBgn0036101",1.69099602722599e-06,2.66480444226587e-05,"protein_coding","NijA"
"FBgn0036116",7.08880468723724e-06,9.69917590008258e-05,"protein_coding","CG7888"
"FBgn0036117",0.0125805835061943,0.0540748863363955,"protein_coding","CG6321"
"FBgn0036121",0.00382647674642576,0.0208899795813448,"protein_coding","CG6310"
"FBgn0036126",0.000698984596020054,0.00506648276248187,"protein_coding","Irbp18"
"FBgn0036133",0.000322153842659204,0.00263738394840917,"protein_coding","CG7638"
"FBgn0036141",0.00139895262977777,0.00908030130173515,"protein_coding","wls"
"FBgn0036147",8.82692296025513e-05,0.000876032142886487,"protein_coding","Plod"
"FBgn0036157",0.0214047491491394,0.0805024210279301,"protein_coding","CG7560"
"FBgn0036180",0.00317998637814937,0.0178953597378457,"protein_coding","Duba"
"FBgn0036196",0.0189205752543092,0.0733143102454243,"protein_coding","CG11658"
"FBgn0036211",0.00320584280899618,0.0180100451655736,"protein_coding","CG5946"
"FBgn0036213",2.37874133801271e-05,0.000278066256805516,"protein_coding","RpL10Ab"
"FBgn0036225",0.00616678141835998,0.0307715218473046,"protein_coding","CG5883"
"FBgn0036226",1.62824193498171e-07,3.11895275506691e-06,"protein_coding","CG7252"
"FBgn0036230",0.0131995732892028,0.0562253095493464,"protein_coding","CG11570"
"FBgn0036232",6.2015322982306e-07,1.07330028284289e-05,"protein_coding","CG14125"
"FBgn0036248",0.00187617696589251,0.0115895339815464,"protein_coding","ssp"
"FBgn0036249",0.0182589184040531,0.0715532582788237,"protein_coding","CG11560"
"FBgn0036258",0.0164851291334176,0.0661737702350765,"protein_coding","eIF3l"
"FBgn0036262",0.000489638323287496,0.00372706949014749,"protein_coding","CG6910"
"FBgn0036271",0.000155885431696855,0.00141864371189066,"protein_coding","Pbgs"
"FBgn0036290",0.00730859535721532,0.0353081749260182,"protein_coding","CG10638"
"FBgn0036305",0.000258846823744389,0.00218623622965616,"protein_coding","CG10984"
"FBgn0036316",5.74450540403753e-14,2.9669919272686e-12,"protein_coding","CG10960"
"FBgn0036319",0.00131898595031088,0.00866875176536767,"protein_coding","Ent3"
"FBgn0036321",0.018821768650069,0.0730435671648036,"protein_coding","CG14120"
"FBgn0036323",0.0188647322320574,0.0731815113917601,"protein_coding","CG14118"
"FBgn0036324",0.00840127404995104,0.0396169065500799,"protein_coding","CG12520"
"FBgn0036330",1.93981141377465e-07,3.63806836442718e-06,"protein_coding","CG11263"
"FBgn0036331",2.21936132630549e-05,0.000262517979424505,"pseudogene","CR14117"
"FBgn0036334",0.000116248306934364,0.00110587227377772,"protein_coding","CG11267"
"FBgn0036335",1.64585913633489e-05,0.000201694414657685,"protein_coding","mRpL20"
"FBgn0036361",0.00116911862859101,0.00781392633539994,"protein_coding","CG10154"
"FBgn0036362",1.21125979539871e-29,1.89667902882671e-27,"protein_coding","CG10725"
"FBgn0036363",0.00194386366433739,0.0119403580626951,"protein_coding","CG10140"
"FBgn0036376",0.000504088038895755,0.00380476549633253,"protein_coding","Liprin-beta"
"FBgn0036389",0.0216101257959139,0.0810987316720979,"protein_coding","ssp2"
"FBgn0036398",0.0153825965823907,0.0630974283930496,"protein_coding","upSET"
"FBgn0036419",0.00587692464740059,0.029594620544465,"protein_coding","CG13482"
"FBgn0036422",0.00102056022956528,0.00697577278772148,"protein_coding","CG3868"
"FBgn0036449",0.00634551378217897,0.0315516600106833,"protein_coding","bmm"
"FBgn0036454",0.00348986408671004,0.0193304375156623,"protein_coding","CG17839"
"FBgn0036462",2.40918662485419e-13,1.17076975636387e-11,"protein_coding","mRpL39"
"FBgn0036463",0.000171594778293117,0.00154450956921678,"protein_coding","Reck"
"FBgn0036480",0.0280856043645581,0.0992706868707868,"protein_coding","Cep135"
"FBgn0036484",7.9487733007849e-06,0.000107417326866086,"protein_coding","Pex3"
"FBgn0036488",0.00059408733959083,0.00439660285451128,"protein_coding","CG6878"
"FBgn0036519",0.00647208945286852,0.0320678867164982,"protein_coding","CG7650"
"FBgn0036529",0.000116592082757091,0.00110807408130896,"protein_coding","Pgant8"
"FBgn0036538",0.00751029235909719,0.0360881802837281,"protein_coding","CG15715"
"FBgn0036547",0.00512244688944725,0.0265035750915693,"protein_coding","CG17032"
"FBgn0036552",0.000153945847440147,0.00140488046715731,"protein_coding","CG17028"
"FBgn0036557",0.000453215094769279,0.00349567389358791,"protein_coding","mRpS31"
"FBgn0036563",2.57899157322536e-05,0.000296523914567228,"protein_coding","CG13075"
"FBgn0036575",7.92961163247859e-09,1.96054182341858e-07,"protein_coding","CG5157"
"FBgn0036607",0.000257912358667555,0.00218021029841939,"protein_coding","CG13059"
"FBgn0036614",0.001220216981113,0.00811148282929901,"protein_coding","Golgin104"
"FBgn0036622",0.0120621509823035,0.0523967941173156,"protein_coding","Agpat4"
"FBgn0036627",5.94564359105506e-24,6.51708600286202e-22,"protein_coding","Gagr"
"FBgn0036640",0.000168821923009365,0.00152385188787572,"protein_coding","nxf2"
"FBgn0036646",0.0003805142832344,0.00301538949348602,"pseudogene","CR18217"
"FBgn0036648",0.0142616375589948,0.0596654175231058,"protein_coding","CG4098"
"FBgn0036659",1.03333253366621e-16,6.53450349013923e-15,"protein_coding","CG9701"
"FBgn0036661",0.015627059961069,0.0638083387897127,"protein_coding","CG9705"
"FBgn0036663",0.00108628189213922,0.0073398430588722,"protein_coding","CG9674"
"FBgn0036680",3.61619067974849e-05,0.00040127920197659,"protein_coding","Cpr73D"
"FBgn0036695",0.00982323849325435,0.0445545966602088,"protein_coding","Papst2"
"FBgn0036698",0.0211324533017738,0.07978249208649,"protein_coding","CG7724"
"FBgn0036713",1.17329856450441e-26,1.4839218383123e-24,"protein_coding","Mip"
"FBgn0036716",0.00116628396565467,0.0078002653024972,"protein_coding","CG13728"
"FBgn0036726",0.019717158356353,0.0756464990356532,"protein_coding","QIL1"
"FBgn0036727",0.00755043320638714,0.0361929171919384,"protein_coding","SecCl"
"FBgn0036728",0.0223600773960462,0.0831879912319167,"protein_coding","UQCR-Q"
"FBgn0036731",2.37010527947019e-05,0.000278015322021087,"protein_coding","CG6333"
"FBgn0036733",0.0270863184138625,0.0964296395354577,"protein_coding","U4-U6-60K"
"FBgn0036738",2.93376470614399e-06,4.37845519305756e-05,"protein_coding","CG7542"
"FBgn0036749",0.000397486681128655,0.0031294541973936,"protein_coding","CG7460"
"FBgn0036752",1.07395737814239e-05,0.000139586159886359,"protein_coding","Adgf-A"
"FBgn0036756",0.0212046907398479,0.0799634075491589,"protein_coding","Cln3"
"FBgn0036765",0.00288710630661346,0.0165109007041981,"protein_coding","CG7408"
"FBgn0036766",1.4990798072011e-25,1.80346613390718e-23,"protein_coding","CG5506"
"FBgn0036767",2.42733351006402e-12,1.0456613570647e-10,"protein_coding","CG16775"
"FBgn0036772",0.015368114333093,0.0630970603336811,"protein_coding","CG5290"
"FBgn0036773",0.0201012613407967,0.0768005201885979,"protein_coding","CG13698"
"FBgn0036774",0.0113924742836606,0.0500386281426144,"protein_coding","mRpS26"
"FBgn0036778",0.000191278162638645,0.00169538101925448,"protein_coding","Cyp312a1"
"FBgn0036790",0.00406344741422856,0.0220131294570921,"protein_coding","AstC-R1"
"FBgn0036799",1.84696939082888e-06,2.881777881268e-05,"protein_coding","CG13380"
"FBgn0036801",9.21735687469512e-06,0.000122052651770292,"protein_coding","MYPT-75D"
"FBgn0036805",0.0240930225965571,0.0879486511936145,"protein_coding","Chmp1"
"FBgn0036814",0.0187551727077264,0.0728711220014654,"protein_coding","CG14073"
"FBgn0036815",2.56892260111951e-08,5.78002961951359e-07,"protein_coding","HipHop"
"FBgn0036821",0.000129937036543125,0.00121935321895099,"protein_coding","CG3961"
"FBgn0036825",0.00878832026142047,0.0408947072542042,"protein_coding","RpL26"
"FBgn0036826",0.000173650189346028,0.00156158533992576,"protein_coding","arx"
"FBgn0036831",1.64986577221563e-94,2.0344907303634e-91,"protein_coding","CG6839"
"FBgn0036833",1.00938892087804e-11,3.967179961937e-10,"protein_coding","CG3819"
"FBgn0036834",0.000453061904318287,0.00349567389358791,"protein_coding","CG6836"
"FBgn0036835",0.00300803721180051,0.0171230739148367,"protein_coding","CG14075"
"FBgn0036836",6.73415715370464e-05,0.000686285747120829,"protein_coding","CG11619"
"FBgn0036837",2.93443296663257e-10,9.24862019675089e-09,"protein_coding","CG18135"
"FBgn0036838",0.0264935168940086,0.0945923069704652,"protein_coding","CG3808"
"FBgn0036843",1.82587182574815e-08,4.22822196267734e-07,"protein_coding","Sfxn2"
"FBgn0036848",0.00470052590207643,0.0247442305357438,"protein_coding","Naxd"
"FBgn0036850",0.00651806187784004,0.0322170777451781,"protein_coding","Gem2"
"FBgn0036853",6.7190744218186e-07,1.15275946384766e-05,"protein_coding","mRpL21"
"FBgn0036862",4.93540601594864e-08,1.05384805946609e-06,"protein_coding","Gbs-76A"
"FBgn0036875",0.000630863432567041,0.0046409155572512,"protein_coding","CG9449"
"FBgn0036877",3.12804242624505e-09,8.52434766157663e-08,"protein_coding","CG9452"
"FBgn0036892",0.0238645645365525,0.0872586838966236,"protein_coding","Lon"
"FBgn0036896",6.81327776642819e-09,1.71461696851567e-07,"protein_coding","wnd"
"FBgn0036899",2.56377482585432e-07,4.69232628145693e-06,"protein_coding","tey"
"FBgn0036927",0.00215126873436193,0.012948301442636,"protein_coding","Gabat"
"FBgn0036929",0.0250834115070344,0.0908065521162913,"protein_coding","CG7668"
"FBgn0036935",0.0276888644103854,0.098184991879386,"protein_coding","CG14186"
"FBgn0036942",0.000813856945832336,0.0057388840390536,"protein_coding","CG7328"
"FBgn0036947",1.20258720396161e-05,0.000154472952696371,"protein_coding","obst-F"
"FBgn0036951",0.000744508662717414,0.00533375305570609,"protein_coding","CG7017"
"FBgn0036956",4.39261567869837e-09,1.15247749123296e-07,"protein_coding","CG13813"
"FBgn0036974",0.00419722877127434,0.0225643933670961,"protein_coding","eRF1"
"FBgn0036975",0.0010765980292538,0.00728938885284058,"protein_coding","CG5618"
"FBgn0036985",0.0175358207814409,0.069251750203729,"protein_coding","zye"
"FBgn0036986",2.69720427330013e-13,1.30430981157381e-11,"protein_coding","CG5282"
"FBgn0036990",0.00495794933301431,0.0258237434900666,"protein_coding","mRpL15"
"FBgn0036993",0.00753075157236081,0.0361336888430639,"protein_coding","CG5910"
"FBgn0036996",0.0108783247354688,0.0481525457123532,"protein_coding","mag"
"FBgn0037001",0.000101390945306733,0.000985440074335884,"protein_coding","ND-39"
"FBgn0037007",0.0243103384133599,0.088527681228422,"protein_coding","CG5059"
"FBgn0037009",0.025929978827618,0.0930856044885194,"protein_coding","CG5104"
"FBgn0037019",0.00508850995435565,0.0263784291643292,"protein_coding","Pex16"
"FBgn0037020",4.93097394128856e-08,1.05384805946609e-06,"protein_coding","Pex14"
"FBgn0037022",0.00658148898708375,0.0324794341458635,"protein_coding","CG11396"
"FBgn0037026",0.0163175048719699,0.0657034264350861,"protein_coding","CG3634"
"FBgn0037045",6.69651761723455e-05,0.000683862798074729,"protein_coding","CG10584"
"FBgn0037063",1.16060416881183e-06,1.8862207784726e-05,"protein_coding","CG9391"
"FBgn0037067",0.00233246995053222,0.0138363295622371,"protein_coding","Cpr78Ca"
"FBgn0037070",8.97934186208044e-06,0.000119542790107184,"protein_coding","CG11309"
"FBgn0037090",0.0064258048752083,0.0318705706857365,"protein_coding","Est-Q"
"FBgn0037094",0.00267072580651609,0.0154278149138858,"protein_coding","CG7611"
"FBgn0037100",0.0168652966584857,0.0673315060849701,"protein_coding","CapaR"
"FBgn0037105",0.000548606630911776,0.00409689963205501,"protein_coding","S1P"
"FBgn0037116",0.00526424344023676,0.0271184133357366,"protein_coding","Als2"
"FBgn0037117",0.006319884198812,0.0314559322004442,"protein_coding","CG11248"
"FBgn0037130",2.7731535791665e-05,0.00031773705062111,"protein_coding","Syn1"
"FBgn0037134",0.0155432680209454,0.0635714506743891,"protein_coding","CG7407"
"FBgn0037138",0.00292918868553574,0.0167224805456077,"protein_coding","P5CDh1"
"FBgn0037140",0.000152524286811763,0.00139319637907226,"protein_coding","SLC22A"
"FBgn0037144",0.000319259174851225,0.00262020945083805,"protein_coding","CG7458"
"FBgn0037153",0.000201020686554038,0.00176586738455529,"protein_coding","olf413"
"FBgn0037156",0.000443893301149579,0.00344532448138521,"protein_coding","CG11523"
"FBgn0037164",0.00506820899324796,0.0263146745886269,"protein_coding","CG11438"
"FBgn0037167",0.00010342350258844,0.000998310032323837,"protein_coding","CG11425"
"FBgn0037174",9.66334725275049e-09,2.365481901945e-07,"protein_coding","CG14457"
"FBgn0037176",2.4803672449636e-05,0.000286856071178968,"protein_coding","CG14456"
"FBgn0037185",0.00262832267629297,0.0152246654644066,"protein_coding","CG11367"
"FBgn0037199",0.00530620094044646,0.0272730500550323,"protein_coding","EMC4"
"FBgn0037213",0.000102500764992033,0.000990372229820181,"protein_coding","CG12581"
"FBgn0037222",3.08924337529978e-05,0.000348688625827601,"protein_coding","CG14642"
"FBgn0037232",0.00221453515645237,0.0132804798288162,"protein_coding","Suv3"
"FBgn0037238",1.7837399907329e-11,6.82038566224032e-10,"protein_coding","CG1090"
"FBgn0037248",0.0160309845789838,0.0650002724503393,"protein_coding","srl"
"FBgn0037251",0.00994976108247777,0.0449660480825272,"protein_coding","CG9804"
"FBgn0037279",0.0108006942920329,0.0478656105978907,"protein_coding","CG1129"
"FBgn0037298",6.11320476309368e-05,0.00063414053615057,"protein_coding","Sccpdh1"
"FBgn0037304",0.00979351427996542,0.0444606619290653,"protein_coding","CG1113"
"FBgn0037328",0.00502802047622795,0.0261197588193727,"protein_coding","RpL35A"
"FBgn0037330",2.39603146489457e-06,3.63085259618816e-05,"protein_coding","mRpL44"
"FBgn0037351",0.00604996628142198,0.0302498314071099,"protein_coding","RpL13A"
"FBgn0037354",0.00355396394009289,0.019621491544852,"protein_coding","CG12171"
"FBgn0037386",0.000102348875277672,0.000989874171190426,"protein_coding","CG1208"
"FBgn0037408",0.00076485729038437,0.00545576078788273,"protein_coding","NPFR"
"FBgn0037427",0.00252586068742443,0.0147703708840794,"protein_coding","Osi17"
"FBgn0037433",0.0112352988347969,0.0493922562412085,"protein_coding","CG17919"
"FBgn0037447",5.09661676581647e-05,0.000541790133564434,"protein_coding","Neurochondrin"
"FBgn0037448",1.91837362567061e-41,6.30825193908018e-39,"protein_coding","CG15186"
"FBgn0037468",1.73828682049794e-17,1.18263444718705e-15,"protein_coding","CG1943"
"FBgn0037469",0.00898939530452631,0.0415364799433968,"protein_coding","Dpck"
"FBgn0037485",7.19800617359968e-13,3.28759537769852e-11,"protein_coding","CG14606"
"FBgn0037492",0.0256605221962766,0.092420975343654,"protein_coding","CG10050"
"FBgn0037517",4.56218373776121e-06,6.50374892673617e-05,"protein_coding","CG10086"
"FBgn0037519",0.0209183657620783,0.0792776328247802,"protein_coding","CG3014"
"FBgn0037521",0.000360525084345883,0.00289152842038385,"protein_coding","CG2993"
"FBgn0037530",0.000105556998506221,0.00101691385767956,"protein_coding","EMC1"
"FBgn0037534",0.00633101945770174,0.0314954649269933,"protein_coding","ELOVL"
"FBgn0037535",0.00973720522640636,0.0442865512026274,"protein_coding","PIG-H"
"FBgn0037536",0.000307285095633385,0.00254309351377797,"protein_coding","CG2698"
"FBgn0037548",0.000958447704469581,0.00658432214804486,"protein_coding","CG7900"
"FBgn0037551",0.000341946028125402,0.00277972662981651,"protein_coding","Arl8"
"FBgn0037555",0.000364082639823178,0.00291059581998027,"protein_coding","Ada2b"
"FBgn0037556",0.000177063289390269,0.00158649350575386,"protein_coding","CG9636"
"FBgn0037566",5.66530397318094e-07,9.92686033666606e-06,"protein_coding","mRpL1"
"FBgn0037574",0.0161464749105922,0.065307492822055,"protein_coding","Coq2"
"FBgn0037578",2.32426967987232e-05,0.000273614801813132,"protein_coding","CG9601"
"FBgn0037592",0.00414806919700361,0.0223488272137851,"protein_coding","CG11737"
"FBgn0037601",6.7076512561889e-13,3.09210185244409e-11,"protein_coding","Cyp313b1"
"FBgn0037608",1.20238092174924e-05,0.000154472952696371,"protein_coding","mRpL19"
"FBgn0037612",2.01989007424679e-05,0.000242116835752668,"protein_coding","CG8112"
"FBgn0037614",0.000203942615270561,0.00178676190021677,"protein_coding","TMEM216"
"FBgn0037621",0.00600243282189257,0.0300884145264076,"protein_coding","M1BP"
"FBgn0037624",0.00598589953888071,0.0300207925526478,"protein_coding","CG8223"
"FBgn0037630",0.000490514684080899,0.0037308614945706,"protein_coding","Ir85a"
"FBgn0037635",4.79508793028064e-05,0.000516414218692342,"protein_coding","CG9837"
"FBgn0037637",2.81073890421732e-09,7.7022053583622e-08,"protein_coding","IscU"
"FBgn0037638",0.0275294693831986,0.0976548779091171,"protein_coding","CG8379"
"FBgn0037646",0.000880954920927631,0.00612878723198242,"protein_coding","CAHbeta"
"FBgn0037647",0.015966053994513,0.0648703141086782,"protein_coding","RagA-B"
"FBgn0037677",0.000510668277810749,0.00384854282704587,"protein_coding","CG12951"
"FBgn0037678",0.000244604824364773,0.00208378807630267,"protein_coding","CG16749"
"FBgn0037683",8.40608567139361e-14,4.2526171870922e-12,"protein_coding","CG18473"
"FBgn0037684",0.0046636535162012,0.0246421756493438,"protein_coding","Srr"
"FBgn0037686",0.00293093323961843,0.0167227625267992,"protein_coding","RpL34b"
"FBgn0037702",3.42956410278797e-21,3.04798647513544e-19,"protein_coding","CG8176"
"FBgn0037703",0.00242287229806203,0.0142866917037549,"protein_coding","JHDM2"
"FBgn0037705",1.10289565582637e-05,0.000142970639221119,"protein_coding","mura"
"FBgn0037721",0.00552916802778794,0.028203331227574,"protein_coding","CG9427"
"FBgn0037723",4.15390389536059e-06,5.96481250767572e-05,"protein_coding","SpdS"
"FBgn0037724",2.93915847224848e-05,0.00033404145540013,"protein_coding","Fst"
"FBgn0037727",7.16549556807429e-14,3.66257066212709e-12,"protein_coding","Nepl12"
"FBgn0037730",0.0166445766296783,0.0667379892963942,"protein_coding","CG9444"
"FBgn0037744",4.26682528453725e-06,6.11805689418022e-05,NA,NA
"FBgn0037750",0.00670248593557856,0.0329940238295821,"protein_coding","Whamy"
"FBgn0037751",0.000312093840173679,0.00257856426575657,"protein_coding","topi"
"FBgn0037753",0.0195399061214391,0.075062762417444,"protein_coding","CG12947"
"FBgn0037777",0.00368596806995492,0.0202123818844387,"protein_coding","CG11722"
"FBgn0037786",3.05057597105599e-33,6.14161876621783e-31,"protein_coding","Alp13"
"FBgn0037788",0.0169230991451134,0.0674536549552899,"protein_coding","CAH7"
"FBgn0037792",9.13799449087684e-07,1.52531836975465e-05,"protein_coding","TAF1B"
"FBgn0037811",1.65991445273768e-05,0.000202912714699594,"protein_coding","CG12592"
"FBgn0037817",1.89784310135578e-70,1.3373015853482e-67,"protein_coding","Cyp12e1"
"FBgn0037818",0.00183190812465274,0.0113802101068636,"protein_coding","CG6465"
"FBgn0037822",0.00234409301747062,0.0138969216450407,"protein_coding","CG14683"
"FBgn0037845",0.000101936416462636,0.000988172422216643,"protein_coding","CG14694"
"FBgn0037846",0.0160525940081452,0.0650344311664692,"protein_coding","CG6574"
"FBgn0037850",2.18238973724587e-05,0.000259076711888454,"protein_coding","CG14695"
"FBgn0037856",0.00729150417989143,0.0352601415365828,"protein_coding","Leash"
"FBgn0037873",0.000355776965043609,0.00286512182815875,"protein_coding","SdhC"
"FBgn0037874",0.0258016129313033,0.0927936243409795,"protein_coding","Tctp"
"FBgn0037879",0.00135183583045395,0.00884340879802933,"protein_coding","scpr-C"
"FBgn0037881",0.00179886120124176,0.0112012963040043,"protein_coding","GCC88"
"FBgn0037891",2.13276761699728e-05,0.000254718553773343,"protein_coding","CG5214"
"FBgn0037894",8.1649359528995e-08,1.66419613998664e-06,"protein_coding","Ranbp9"
"FBgn0037912",0.0265172391828611,0.0946427512803636,"protein_coding","sea"
"FBgn0037913",0.0176105463012527,0.0694356671710065,"protein_coding","fabp"
"FBgn0037924",0.00907088129947573,0.0418150672987514,"protein_coding","CG14712"
"FBgn0037930",9.16120540634825e-35,1.92287853901331e-32,"protein_coding","CG14715"
"FBgn0037956",3.9811318823033e-10,1.22730831309131e-08,"protein_coding","CG6959"
"FBgn0037972",1.21730537838916e-05,0.000155755091540974,"protein_coding","CG10005"
"FBgn0037973",0.000750907552936706,0.00537179333554794,"protein_coding","CG18547"
"FBgn0037974",2.99106730492765e-10,9.39709521118194e-09,"protein_coding","CG12224"
"FBgn0037975",7.84180963326735e-64,4.55055600189308e-61,"protein_coding","CG3397"
"FBgn0037976",8.90904629707227e-31,1.44078265115767e-28,"protein_coding","Tk"
"FBgn0037979",0.00650202627322272,0.0321838882013759,"protein_coding","GCC185"
"FBgn0037996",2.36377210576702e-06,3.58747874206026e-05,"protein_coding","CG4830"
"FBgn0038009",3.87293561687429e-07,6.94663815644816e-06,"protein_coding","CG17738"
"FBgn0038017",0.00880418267365133,0.0409329434774966,"protein_coding","CG4115"
"FBgn0038020",7.47721662524161e-12,2.95050968032034e-10,"protein_coding","GstD9"
"FBgn0038029",0.0164101563185466,0.0659951863361038,"protein_coding","GstD11"
"FBgn0038032",1.937343446374e-10,6.26737596529416e-09,"protein_coding","CG10096"
"FBgn0038033",0.000241186806355379,0.00205822477914863,"protein_coding","CG10097"
"FBgn0038034",1.703704027834e-21,1.58059104770901e-19,"protein_coding","Cyp9f3"
"FBgn0038037",0.0103062976889137,0.0460469323827597,"protein_coding","Cyp9f2"
"FBgn0038051",0.00710397586477724,0.0345736171218685,"protein_coding","CG17207"
"FBgn0038056",0.00182029260751377,0.0113151774247784,"protein_coding","CG5961"
"FBgn0038074",0.0240978412748444,0.0879486511936145,"protein_coding","Gnmt"
"FBgn0038088",0.00230590571959621,0.0136963857088463,"protein_coding","CG10126"
"FBgn0038098",7.61299805556164e-05,0.000765896999054404,"protein_coding","CG7381"
"FBgn0038106",0.0221967339125497,0.0827241329986031,"protein_coding","CG7488"
"FBgn0038113",0.00755031379344792,0.0361929171919384,"protein_coding","CG11668"
"FBgn0038126",6.97583762069624e-12,2.77486444065195e-10,"protein_coding","CG8483"
"FBgn0038134",0.00023918461144575,0.00204290579386348,"protein_coding","wntD"
"FBgn0038135",0.00205322870257654,0.0124493553478289,"protein_coding","CG8773"
"FBgn0038136",8.21041723530257e-10,2.41058827459107e-08,"protein_coding","CG8774"
"FBgn0038147",2.02533169300301e-07,3.76269249556961e-06,"protein_coding","CCHa2"
"FBgn0038180",5.24612951816866e-06,7.35128802510424e-05,"protein_coding","Cht5"
"FBgn0038181",0.00469629761072483,0.0247442305357438,"protein_coding","CG9297"
"FBgn0038198",7.85153877386791e-08,1.61365479175431e-06,"protein_coding","Npc2b"
"FBgn0038199",0.00457909240124388,0.0242733726696781,"protein_coding","CCHa1"
"FBgn0038224",0.00558622656307491,0.0284502452476686,"protein_coding","ATPsynE"
"FBgn0038234",0.00859024933033379,0.0402770007812466,"protein_coding","mRpL11"
"FBgn0038243",0.0261051416276219,0.0935442143685036,"protein_coding","CG8066"
"FBgn0038256",1.30082445654816e-06,2.09341488806649e-05,"protein_coding","CG7530"
"FBgn0038257",5.94274170343002e-07,1.03395320818937e-05,"protein_coding","smp-30"
"FBgn0038260",0.00971702632380485,0.04423556284464,"protein_coding","CG14855"
"FBgn0038271",0.0195634325214522,0.075123885490123,"protein_coding","UQCR-C1"
"FBgn0038290",8.54585000415992e-05,0.000851563740313511,"protein_coding","CG6912"
"FBgn0038301",2.43475102050541e-06,3.67822646512801e-05,"protein_coding","CG6654"
"FBgn0038302",0.0124902169637365,0.0538061093219477,"protein_coding","CG4210"
"FBgn0038304",0.00508103924443222,0.0263674130175297,"protein_coding","CG12241"
"FBgn0038306",0.0272131309958438,0.0967763292263876,"protein_coding","Art3"
"FBgn0038307",5.34671608687784e-05,0.000562917334013339,"protein_coding","mRpS10"
"FBgn0038313",0.000276251266061418,0.00231933509761352,"protein_coding","CG4338"
"FBgn0038331",6.33549747256108e-06,8.74121434500909e-05,"protein_coding","Ccm3"
"FBgn0038349",7.80792689809599e-05,0.000781981714210324,"protein_coding","AOX3"
"FBgn0038353",2.8006393754236e-17,1.86677752963202e-15,"protein_coding","CG5399"
"FBgn0038354",7.38810843435154e-05,0.000746759115828667,"protein_coding","CG5404"
"FBgn0038376",2.57948829552225e-09,7.10800336182319e-08,"protein_coding","Hmt-1"
"FBgn0038380",0.00205944773759343,0.0124738359072047,"protein_coding","CG14877"
"FBgn0038387",0.00593544681634409,0.0298284171386828,"protein_coding","blp"
"FBgn0038388",0.023559080896732,0.0863337046977197,"protein_coding","CG4287"
"FBgn0038389",0.0159808089618642,0.0648768232134939,"protein_coding","CG5516"
"FBgn0038407",8.34354561860959e-10,2.44240586135263e-08,"protein_coding","CG6126"
"FBgn0038414",0.019015040747933,0.0734468977988877,"protein_coding","CG6901"
"FBgn0038415",1.65966229549623e-07,3.17297840020742e-06,"protein_coding","CG17929"
"FBgn0038419",1.60135249276525e-07,3.07341578862302e-06,"protein_coding","CG14879"
"FBgn0038422",2.39606459853255e-05,0.00027888245498196,"protein_coding","CG14880"
"FBgn0038429",0.0273545333645104,0.0970692344031997,"protein_coding","CG14882"
"FBgn0038431",0.0134867681127742,0.057126220451918,"protein_coding","CG10405"
"FBgn0038437",0.00949005221235211,0.0433824675972445,"protein_coding","Sdhaf3"
"FBgn0038453",0.00172884391516333,0.0108561713705196,"protein_coding","Arl6IP1"
"FBgn0038460",0.000913713895258111,0.00631800122782072,"protein_coding","CG18622"
"FBgn0038465",1.39079030471931e-06,2.2200884071288e-05,"protein_coding","Irc"
"FBgn0038467",0.0096530957780533,0.0439701901304177,"protein_coding","AdSL"
"FBgn0038474",0.00104355990574816,0.00710470563851321,"protein_coding","mRpS11"
"FBgn0038479",0.00176256647691655,0.011018832886427,"protein_coding","CG17477"
"FBgn0038481",0.015685489217695,0.0639674870328901,"protein_coding","CG17475"
"FBgn0038482",4.12039843124217e-11,1.50435494725524e-09,"protein_coding","CG4053"
"FBgn0038484",1.13653674965743e-10,3.80065594419339e-09,"protein_coding","CG5246"
"FBgn0038485",0.000424401122828001,0.00330965776814089,"protein_coding","CG5255"
"FBgn0038498",0.0031016437596543,0.0175546274750371,"protein_coding","beat-IIa"
"FBgn0038519",0.000491359809377748,0.00373153542687566,"protein_coding","Prx3"
"FBgn0038530",0.00683591438633078,0.0334671441296046,"protein_coding","AttD"
"FBgn0038535",0.0140529587775798,0.0589674344282538,"protein_coding","alt"
"FBgn0038570",0.0123484464887425,0.053405271640265,"protein_coding","Prx5"
"FBgn0038595",9.23536524443347e-06,0.000122127182488386,"protein_coding","CG7142"
"FBgn0038601",0.00377488392637328,0.0206540376781322,"protein_coding","CG18600"
"FBgn0038606",0.0149244931482386,0.061809456300325,"protein_coding","CG15803"
"FBgn0038610",0.000676060933241513,0.00492929867437363,"protein_coding","CG7675"
